[2025-08-08 01:02:22,805][openai._base_client][INFO] - Retrying request to /chat/completions in 0.394642 seconds
[2025-08-08 01:05:41,423][openai._base_client][INFO] - Retrying request to /chat/completions in 0.419287 seconds
[2025-08-08 01:05:41,568][openai._base_client][INFO] - Retrying request to /chat/completions in 0.475751 seconds
[2025-08-08 01:05:41,713][openai._base_client][INFO] - Retrying request to /chat/completions in 0.405769 seconds
[2025-08-08 01:05:41,858][openai._base_client][INFO] - Retrying request to /chat/completions in 0.406358 seconds
[2025-08-08 01:05:42,004][openai._base_client][INFO] - Retrying request to /chat/completions in 0.447233 seconds
[2025-08-08 01:05:42,148][openai._base_client][INFO] - Retrying request to /chat/completions in 0.385738 seconds
[2025-08-08 01:05:42,294][openai._base_client][INFO] - Retrying request to /chat/completions in 0.396671 seconds
[2025-08-08 01:05:42,439][openai._base_client][INFO] - Retrying request to /chat/completions in 0.488774 seconds
[2025-08-08 01:05:42,585][openai._base_client][INFO] - Retrying request to /chat/completions in 0.391135 seconds
[2025-08-08 01:05:42,730][openai._base_client][INFO] - Retrying request to /chat/completions in 0.475197 seconds
[2025-08-08 01:05:42,875][openai._base_client][INFO] - Retrying request to /chat/completions in 0.413000 seconds
[2025-08-08 01:05:43,022][openai._base_client][INFO] - Retrying request to /chat/completions in 0.456823 seconds
[2025-08-08 01:05:43,168][openai._base_client][INFO] - Retrying request to /chat/completions in 0.430462 seconds
[2025-08-08 01:05:43,312][openai._base_client][INFO] - Retrying request to /chat/completions in 0.404347 seconds
[2025-08-08 01:05:43,457][openai._base_client][INFO] - Retrying request to /chat/completions in 0.448149 seconds
[2025-08-08 01:05:43,602][openai._base_client][INFO] - Retrying request to /chat/completions in 0.457010 seconds
[2025-08-08 01:05:43,747][openai._base_client][INFO] - Retrying request to /chat/completions in 0.482243 seconds
[2025-08-08 01:05:43,892][openai._base_client][INFO] - Retrying request to /chat/completions in 0.486928 seconds
[2025-08-08 01:05:44,037][openai._base_client][INFO] - Retrying request to /chat/completions in 0.402856 seconds
[2025-08-08 01:05:44,182][openai._base_client][INFO] - Retrying request to /chat/completions in 0.431079 seconds
[2025-08-08 01:05:44,327][openai._base_client][INFO] - Retrying request to /chat/completions in 0.384149 seconds
[2025-08-08 01:05:44,472][openai._base_client][INFO] - Retrying request to /chat/completions in 0.425629 seconds
[2025-08-08 01:05:44,617][openai._base_client][INFO] - Retrying request to /chat/completions in 0.377999 seconds
[2025-08-08 01:05:44,763][openai._base_client][INFO] - Retrying request to /chat/completions in 0.491393 seconds
[2025-08-08 01:05:44,909][openai._base_client][INFO] - Retrying request to /chat/completions in 0.405113 seconds
[2025-08-08 01:05:45,055][openai._base_client][INFO] - Retrying request to /chat/completions in 0.413998 seconds
[2025-08-08 01:05:45,201][openai._base_client][INFO] - Retrying request to /chat/completions in 0.424800 seconds
[2025-08-08 01:05:45,348][openai._base_client][INFO] - Retrying request to /chat/completions in 0.410683 seconds
[2025-08-08 01:05:45,494][openai._base_client][INFO] - Retrying request to /chat/completions in 0.489543 seconds
[2025-08-08 01:05:45,639][openai._base_client][INFO] - Retrying request to /chat/completions in 0.390284 seconds
[2025-08-08 01:05:45,784][openai._base_client][INFO] - Retrying request to /chat/completions in 0.461298 seconds
[2025-08-08 01:05:45,929][openai._base_client][INFO] - Retrying request to /chat/completions in 0.432402 seconds
[2025-08-08 01:05:46,074][openai._base_client][INFO] - Retrying request to /chat/completions in 0.377582 seconds
[2025-08-08 01:05:46,220][openai._base_client][INFO] - Retrying request to /chat/completions in 0.484446 seconds
[2025-08-08 01:05:46,366][openai._base_client][INFO] - Retrying request to /chat/completions in 0.478689 seconds
[2025-08-08 01:05:46,511][openai._base_client][INFO] - Retrying request to /chat/completions in 0.444342 seconds
[2025-08-08 01:05:46,657][openai._base_client][INFO] - Retrying request to /chat/completions in 0.424972 seconds
[2025-08-08 01:05:46,802][openai._base_client][INFO] - Retrying request to /chat/completions in 0.496360 seconds
[2025-08-08 01:05:46,947][openai._base_client][INFO] - Retrying request to /chat/completions in 0.460541 seconds
[2025-08-08 01:05:47,093][openai._base_client][INFO] - Retrying request to /chat/completions in 0.409450 seconds
[2025-08-08 01:05:47,238][openai._base_client][INFO] - Retrying request to /chat/completions in 0.384018 seconds
[2025-08-08 01:05:47,383][openai._base_client][INFO] - Retrying request to /chat/completions in 0.455820 seconds
[2025-08-08 01:05:47,529][openai._base_client][INFO] - Retrying request to /chat/completions in 0.380345 seconds
[2025-08-08 01:05:47,674][openai._base_client][INFO] - Retrying request to /chat/completions in 0.479149 seconds
[2025-08-08 01:05:47,819][openai._base_client][INFO] - Retrying request to /chat/completions in 0.468864 seconds
[2025-08-08 01:05:47,963][openai._base_client][INFO] - Retrying request to /chat/completions in 0.399148 seconds
[2025-08-08 01:05:48,109][openai._base_client][INFO] - Retrying request to /chat/completions in 0.428143 seconds
[2025-08-08 01:05:48,254][openai._base_client][INFO] - Retrying request to /chat/completions in 0.467322 seconds
[2025-08-08 01:05:48,399][openai._base_client][INFO] - Retrying request to /chat/completions in 0.493840 seconds
[2025-08-08 01:05:48,544][openai._base_client][INFO] - Retrying request to /chat/completions in 0.457293 seconds
[2025-08-08 01:05:48,689][openai._base_client][INFO] - Retrying request to /chat/completions in 0.495671 seconds
[2025-08-08 01:05:48,835][openai._base_client][INFO] - Retrying request to /chat/completions in 0.384993 seconds
[2025-08-08 01:05:48,980][openai._base_client][INFO] - Retrying request to /chat/completions in 0.466549 seconds
[2025-08-08 01:05:49,126][openai._base_client][INFO] - Retrying request to /chat/completions in 0.384014 seconds
[2025-08-08 01:05:49,270][openai._base_client][INFO] - Retrying request to /chat/completions in 0.427991 seconds
[2025-08-08 01:05:49,415][openai._base_client][INFO] - Retrying request to /chat/completions in 0.378082 seconds
[2025-08-08 01:05:49,559][openai._base_client][INFO] - Retrying request to /chat/completions in 0.416283 seconds
[2025-08-08 01:05:49,703][openai._base_client][INFO] - Retrying request to /chat/completions in 0.379173 seconds
[2025-08-08 01:05:49,849][openai._base_client][INFO] - Retrying request to /chat/completions in 0.479865 seconds
[2025-08-08 01:05:49,995][openai._base_client][INFO] - Retrying request to /chat/completions in 0.470974 seconds
[2025-08-08 01:05:50,140][openai._base_client][INFO] - Retrying request to /chat/completions in 0.455148 seconds
[2025-08-08 01:05:50,286][openai._base_client][INFO] - Retrying request to /chat/completions in 0.375992 seconds
[2025-08-08 01:05:50,432][openai._base_client][INFO] - Retrying request to /chat/completions in 0.415868 seconds
[2025-08-08 01:05:50,576][openai._base_client][INFO] - Retrying request to /chat/completions in 0.486293 seconds
[2025-08-08 01:05:50,721][openai._base_client][INFO] - Retrying request to /chat/completions in 0.451554 seconds
[2025-08-08 01:05:50,866][openai._base_client][INFO] - Retrying request to /chat/completions in 0.481353 seconds
[2025-08-08 01:05:51,012][openai._base_client][INFO] - Retrying request to /chat/completions in 0.392687 seconds
[2025-08-08 01:05:51,158][openai._base_client][INFO] - Retrying request to /chat/completions in 0.440002 seconds
[2025-08-08 01:05:51,303][openai._base_client][INFO] - Retrying request to /chat/completions in 0.421300 seconds
[2025-08-08 01:05:51,448][openai._base_client][INFO] - Retrying request to /chat/completions in 0.397197 seconds
[2025-08-08 01:05:51,592][openai._base_client][INFO] - Retrying request to /chat/completions in 0.427502 seconds
[2025-08-08 01:05:51,737][openai._base_client][INFO] - Retrying request to /chat/completions in 0.459862 seconds
[2025-08-08 01:05:51,882][openai._base_client][INFO] - Retrying request to /chat/completions in 0.417542 seconds
[2025-08-08 01:05:52,028][openai._base_client][INFO] - Retrying request to /chat/completions in 0.458018 seconds
[2025-08-08 01:05:52,172][openai._base_client][INFO] - Retrying request to /chat/completions in 0.483794 seconds
[2025-08-08 01:05:52,317][openai._base_client][INFO] - Retrying request to /chat/completions in 0.433445 seconds
[2025-08-08 01:05:52,463][openai._base_client][INFO] - Retrying request to /chat/completions in 0.436069 seconds
[2025-08-08 01:05:52,608][openai._base_client][INFO] - Retrying request to /chat/completions in 0.434003 seconds
[2025-08-08 01:05:52,753][openai._base_client][INFO] - Retrying request to /chat/completions in 0.498858 seconds
[2025-08-08 01:05:52,899][openai._base_client][INFO] - Retrying request to /chat/completions in 0.408161 seconds
[2025-08-08 01:05:53,044][openai._base_client][INFO] - Retrying request to /chat/completions in 0.452627 seconds
[2025-08-08 01:05:53,190][openai._base_client][INFO] - Retrying request to /chat/completions in 0.377529 seconds
[2025-08-08 01:05:53,335][openai._base_client][INFO] - Retrying request to /chat/completions in 0.413874 seconds
[2025-08-08 01:05:53,480][openai._base_client][INFO] - Retrying request to /chat/completions in 0.396541 seconds
[2025-08-08 01:05:53,625][openai._base_client][INFO] - Retrying request to /chat/completions in 0.376209 seconds
[2025-08-08 01:05:53,769][openai._base_client][INFO] - Retrying request to /chat/completions in 0.388042 seconds
[2025-08-08 01:05:53,915][openai._base_client][INFO] - Retrying request to /chat/completions in 0.393694 seconds
[2025-08-08 01:05:54,061][openai._base_client][INFO] - Retrying request to /chat/completions in 0.399424 seconds
[2025-08-08 01:05:54,206][openai._base_client][INFO] - Retrying request to /chat/completions in 0.440271 seconds
[2025-08-08 01:05:54,352][openai._base_client][INFO] - Retrying request to /chat/completions in 0.458495 seconds
[2025-08-08 01:05:54,498][openai._base_client][INFO] - Retrying request to /chat/completions in 0.466532 seconds
[2025-08-08 01:05:54,644][openai._base_client][INFO] - Retrying request to /chat/completions in 0.437286 seconds
[2025-08-08 01:05:54,790][openai._base_client][INFO] - Retrying request to /chat/completions in 0.407482 seconds
[2025-08-08 01:05:54,936][openai._base_client][INFO] - Retrying request to /chat/completions in 0.391656 seconds
[2025-08-08 01:05:55,082][openai._base_client][INFO] - Retrying request to /chat/completions in 0.463018 seconds
[2025-08-08 01:05:55,226][openai._base_client][INFO] - Retrying request to /chat/completions in 0.416938 seconds
[2025-08-08 01:05:55,371][openai._base_client][INFO] - Retrying request to /chat/completions in 0.405852 seconds
[2025-08-08 01:05:55,516][openai._base_client][INFO] - Retrying request to /chat/completions in 0.419358 seconds
[2025-08-08 01:05:55,660][openai._base_client][INFO] - Retrying request to /chat/completions in 0.484613 seconds
[2025-08-08 01:05:55,806][openai._base_client][INFO] - Retrying request to /chat/completions in 0.439082 seconds
[2025-08-08 01:05:55,950][openai._base_client][INFO] - Retrying request to /chat/completions in 0.378860 seconds
[2025-08-08 01:05:56,095][openai._base_client][INFO] - Retrying request to /chat/completions in 0.472506 seconds
[2025-08-08 01:05:56,240][openai._base_client][INFO] - Retrying request to /chat/completions in 0.493405 seconds
[2025-08-08 01:05:56,385][openai._base_client][INFO] - Retrying request to /chat/completions in 0.457471 seconds
[2025-08-08 01:05:56,530][openai._base_client][INFO] - Retrying request to /chat/completions in 0.386699 seconds
[2025-08-08 01:05:56,675][openai._base_client][INFO] - Retrying request to /chat/completions in 0.464481 seconds
[2025-08-08 01:05:56,820][openai._base_client][INFO] - Retrying request to /chat/completions in 0.409068 seconds
[2025-08-08 01:05:56,966][openai._base_client][INFO] - Retrying request to /chat/completions in 0.484108 seconds
[2025-08-08 01:05:57,112][openai._base_client][INFO] - Retrying request to /chat/completions in 0.481772 seconds
[2025-08-08 01:05:57,257][openai._base_client][INFO] - Retrying request to /chat/completions in 0.424593 seconds
[2025-08-08 01:05:57,402][openai._base_client][INFO] - Retrying request to /chat/completions in 0.418600 seconds
[2025-08-08 01:05:57,547][openai._base_client][INFO] - Retrying request to /chat/completions in 0.450655 seconds
[2025-08-08 01:05:57,692][openai._base_client][INFO] - Retrying request to /chat/completions in 0.447409 seconds
[2025-08-08 01:05:57,837][openai._base_client][INFO] - Retrying request to /chat/completions in 0.426664 seconds
[2025-08-08 01:05:57,982][openai._base_client][INFO] - Retrying request to /chat/completions in 0.427700 seconds
[2025-08-08 01:05:58,128][openai._base_client][INFO] - Retrying request to /chat/completions in 0.481803 seconds
[2025-08-08 01:05:58,273][openai._base_client][INFO] - Retrying request to /chat/completions in 0.432146 seconds
[2025-08-08 01:05:58,418][openai._base_client][INFO] - Retrying request to /chat/completions in 0.440954 seconds
[2025-08-08 01:05:58,563][openai._base_client][INFO] - Retrying request to /chat/completions in 0.476949 seconds
[2025-08-08 01:05:58,708][openai._base_client][INFO] - Retrying request to /chat/completions in 0.379728 seconds
[2025-08-08 01:05:58,853][openai._base_client][INFO] - Retrying request to /chat/completions in 0.494148 seconds
[2025-08-08 01:05:58,998][openai._base_client][INFO] - Retrying request to /chat/completions in 0.422118 seconds
[2025-08-08 01:05:59,144][openai._base_client][INFO] - Retrying request to /chat/completions in 0.442953 seconds
[2025-08-08 01:05:59,289][openai._base_client][INFO] - Retrying request to /chat/completions in 0.471978 seconds
[2025-08-08 01:05:59,435][openai._base_client][INFO] - Retrying request to /chat/completions in 0.491204 seconds
[2025-08-08 01:05:59,581][openai._base_client][INFO] - Retrying request to /chat/completions in 0.498097 seconds
[2025-08-08 01:05:59,725][openai._base_client][INFO] - Retrying request to /chat/completions in 0.499953 seconds
[2025-08-08 01:05:59,870][openai._base_client][INFO] - Retrying request to /chat/completions in 0.425193 seconds
[2025-08-08 01:06:00,015][openai._base_client][INFO] - Retrying request to /chat/completions in 0.460859 seconds
[2025-08-08 01:06:00,160][openai._base_client][INFO] - Retrying request to /chat/completions in 0.437820 seconds
[2025-08-08 01:06:00,305][openai._base_client][INFO] - Retrying request to /chat/completions in 0.432502 seconds
[2025-08-08 01:06:00,450][openai._base_client][INFO] - Retrying request to /chat/completions in 0.397072 seconds
[2025-08-08 01:06:00,595][openai._base_client][INFO] - Retrying request to /chat/completions in 0.466716 seconds
[2025-08-08 01:06:00,740][openai._base_client][INFO] - Retrying request to /chat/completions in 0.425273 seconds
[2025-08-08 01:06:00,885][openai._base_client][INFO] - Retrying request to /chat/completions in 0.488221 seconds
[2025-08-08 01:06:01,030][openai._base_client][INFO] - Retrying request to /chat/completions in 0.381464 seconds
[2025-08-08 01:06:01,175][openai._base_client][INFO] - Retrying request to /chat/completions in 0.498586 seconds
[2025-08-08 01:06:01,320][openai._base_client][INFO] - Retrying request to /chat/completions in 0.472617 seconds
[2025-08-08 01:06:01,466][openai._base_client][INFO] - Retrying request to /chat/completions in 0.474052 seconds
[2025-08-08 01:06:01,611][openai._base_client][INFO] - Retrying request to /chat/completions in 0.422327 seconds
[2025-08-08 01:06:01,757][openai._base_client][INFO] - Retrying request to /chat/completions in 0.410010 seconds
[2025-08-08 01:06:01,901][openai._base_client][INFO] - Retrying request to /chat/completions in 0.424713 seconds
[2025-08-08 01:06:02,047][openai._base_client][INFO] - Retrying request to /chat/completions in 0.448366 seconds
[2025-08-08 01:06:02,192][openai._base_client][INFO] - Retrying request to /chat/completions in 0.420998 seconds
[2025-08-08 01:06:02,337][openai._base_client][INFO] - Retrying request to /chat/completions in 0.395710 seconds
[2025-08-08 01:06:02,481][openai._base_client][INFO] - Retrying request to /chat/completions in 0.487717 seconds
[2025-08-08 01:06:02,627][openai._base_client][INFO] - Retrying request to /chat/completions in 0.407897 seconds
[2025-08-08 01:06:02,772][openai._base_client][INFO] - Retrying request to /chat/completions in 0.469498 seconds
[2025-08-08 01:06:02,917][openai._base_client][INFO] - Retrying request to /chat/completions in 0.471488 seconds
[2025-08-08 01:06:03,063][openai._base_client][INFO] - Retrying request to /chat/completions in 0.394426 seconds
[2025-08-08 01:06:03,208][openai._base_client][INFO] - Retrying request to /chat/completions in 0.467279 seconds
[2025-08-08 01:06:03,353][openai._base_client][INFO] - Retrying request to /chat/completions in 0.457380 seconds
[2025-08-08 01:06:03,497][openai._base_client][INFO] - Retrying request to /chat/completions in 0.493462 seconds
[2025-08-08 01:06:03,642][openai._base_client][INFO] - Retrying request to /chat/completions in 0.468409 seconds
[2025-08-08 01:06:03,786][openai._base_client][INFO] - Retrying request to /chat/completions in 0.414210 seconds
[2025-08-08 01:06:03,932][openai._base_client][INFO] - Retrying request to /chat/completions in 0.448154 seconds
[2025-08-08 01:06:04,078][openai._base_client][INFO] - Retrying request to /chat/completions in 0.438689 seconds
[2025-08-08 01:06:04,222][openai._base_client][INFO] - Retrying request to /chat/completions in 0.409333 seconds
[2025-08-08 01:06:04,367][openai._base_client][INFO] - Retrying request to /chat/completions in 0.442084 seconds
[2025-08-08 01:06:04,513][openai._base_client][INFO] - Retrying request to /chat/completions in 0.404575 seconds
[2025-08-08 01:06:04,658][openai._base_client][INFO] - Retrying request to /chat/completions in 0.469926 seconds
[2025-08-08 01:06:04,803][openai._base_client][INFO] - Retrying request to /chat/completions in 0.402113 seconds
[2025-08-08 01:06:04,948][openai._base_client][INFO] - Retrying request to /chat/completions in 0.474416 seconds
[2025-08-08 01:06:05,094][openai._base_client][INFO] - Retrying request to /chat/completions in 0.452121 seconds
[2025-08-08 01:06:05,239][openai._base_client][INFO] - Retrying request to /chat/completions in 0.417790 seconds
[2025-08-08 01:06:05,384][openai._base_client][INFO] - Retrying request to /chat/completions in 0.436153 seconds
[2025-08-08 01:06:05,530][openai._base_client][INFO] - Retrying request to /chat/completions in 0.405060 seconds
[2025-08-08 01:06:05,676][openai._base_client][INFO] - Retrying request to /chat/completions in 0.422873 seconds
[2025-08-08 01:06:05,822][openai._base_client][INFO] - Retrying request to /chat/completions in 0.465811 seconds
[2025-08-08 01:06:05,968][openai._base_client][INFO] - Retrying request to /chat/completions in 0.382260 seconds
[2025-08-08 01:06:06,114][openai._base_client][INFO] - Retrying request to /chat/completions in 0.451556 seconds
[2025-08-08 01:06:06,259][openai._base_client][INFO] - Retrying request to /chat/completions in 0.446347 seconds
[2025-08-08 01:06:06,405][openai._base_client][INFO] - Retrying request to /chat/completions in 0.439786 seconds
[2025-08-08 01:06:06,549][openai._base_client][INFO] - Retrying request to /chat/completions in 0.489700 seconds
[2025-08-08 01:06:06,694][openai._base_client][INFO] - Retrying request to /chat/completions in 0.485592 seconds
[2025-08-08 01:06:06,839][openai._base_client][INFO] - Retrying request to /chat/completions in 0.415130 seconds
[2025-08-08 01:06:06,985][openai._base_client][INFO] - Retrying request to /chat/completions in 0.406744 seconds
[2025-08-08 01:06:07,131][openai._base_client][INFO] - Retrying request to /chat/completions in 0.394888 seconds
[2025-08-08 01:06:07,276][openai._base_client][INFO] - Retrying request to /chat/completions in 0.403456 seconds
[2025-08-08 01:06:07,420][openai._base_client][INFO] - Retrying request to /chat/completions in 0.448901 seconds
[2025-08-08 01:06:07,566][openai._base_client][INFO] - Retrying request to /chat/completions in 0.449393 seconds
[2025-08-08 01:07:53,711][openai._base_client][INFO] - Retrying request to /chat/completions in 0.424976 seconds
[2025-08-08 01:07:54,509][openai._base_client][INFO] - Retrying request to /chat/completions in 0.449731 seconds
[2025-08-08 01:07:55,032][openai._base_client][INFO] - Retrying request to /chat/completions in 0.394022 seconds
[2025-08-08 01:07:55,820][openai._base_client][INFO] - Retrying request to /chat/completions in 0.460672 seconds
[2025-08-08 01:07:56,606][openai._base_client][INFO] - Retrying request to /chat/completions in 0.378509 seconds
[2025-08-08 01:07:57,132][openai._base_client][INFO] - Retrying request to /chat/completions in 0.480606 seconds
[2025-08-08 01:07:57,657][openai._base_client][INFO] - Retrying request to /chat/completions in 0.444034 seconds
[2025-08-08 01:07:58,444][openai._base_client][INFO] - Retrying request to /chat/completions in 0.407860 seconds
[2025-08-08 01:07:59,233][openai._base_client][INFO] - Retrying request to /chat/completions in 0.459803 seconds
[2025-08-08 01:08:00,023][openai._base_client][INFO] - Retrying request to /chat/completions in 0.438329 seconds
[2025-08-08 01:08:00,551][openai._base_client][INFO] - Retrying request to /chat/completions in 0.493815 seconds
[2025-08-08 01:08:01,341][openai._base_client][INFO] - Retrying request to /chat/completions in 0.484421 seconds
[2025-08-08 01:08:01,868][openai._base_client][INFO] - Retrying request to /chat/completions in 0.490940 seconds
[2025-08-08 01:08:02,659][openai._base_client][INFO] - Retrying request to /chat/completions in 0.472965 seconds
[2025-08-08 01:08:03,187][openai._base_client][INFO] - Retrying request to /chat/completions in 0.398155 seconds
[2025-08-08 01:08:03,980][openai._base_client][INFO] - Retrying request to /chat/completions in 0.484011 seconds
[2025-08-08 01:08:04,775][openai._base_client][INFO] - Retrying request to /chat/completions in 0.377921 seconds
[2025-08-08 01:08:05,303][openai._base_client][INFO] - Retrying request to /chat/completions in 0.404726 seconds
[2025-08-08 01:08:06,102][openai._base_client][INFO] - Retrying request to /chat/completions in 0.488206 seconds
[2025-08-08 01:08:06,628][openai._base_client][INFO] - Retrying request to /chat/completions in 0.452238 seconds
[2025-08-08 01:08:07,417][openai._base_client][INFO] - Retrying request to /chat/completions in 0.439106 seconds
[2025-08-08 01:08:08,210][openai._base_client][INFO] - Retrying request to /chat/completions in 0.446022 seconds
[2025-08-08 01:08:08,737][openai._base_client][INFO] - Retrying request to /chat/completions in 0.383002 seconds
[2025-08-08 01:08:09,528][openai._base_client][INFO] - Retrying request to /chat/completions in 0.456043 seconds
[2025-08-08 01:08:10,057][openai._base_client][INFO] - Retrying request to /chat/completions in 0.493115 seconds
[2025-08-08 01:08:10,850][openai._base_client][INFO] - Retrying request to /chat/completions in 0.414572 seconds
[2025-08-08 01:08:11,654][openai._base_client][INFO] - Retrying request to /chat/completions in 0.385316 seconds
[2025-08-08 01:08:12,184][openai._base_client][INFO] - Retrying request to /chat/completions in 0.423967 seconds
[2025-08-08 01:08:12,981][openai._base_client][INFO] - Retrying request to /chat/completions in 0.443569 seconds
[2025-08-08 01:08:13,512][openai._base_client][INFO] - Retrying request to /chat/completions in 0.433103 seconds
[2025-08-08 01:08:14,308][openai._base_client][INFO] - Retrying request to /chat/completions in 0.483360 seconds
[2025-08-08 01:08:15,105][openai._base_client][INFO] - Retrying request to /chat/completions in 0.379404 seconds
[2025-08-08 01:08:15,635][openai._base_client][INFO] - Retrying request to /chat/completions in 0.467381 seconds
[2025-08-08 01:08:16,433][openai._base_client][INFO] - Retrying request to /chat/completions in 0.462796 seconds
[2025-08-08 01:08:16,966][openai._base_client][INFO] - Retrying request to /chat/completions in 0.439021 seconds
[2025-08-08 01:08:17,766][openai._base_client][INFO] - Retrying request to /chat/completions in 0.385706 seconds
[2025-08-08 01:08:18,564][openai._base_client][INFO] - Retrying request to /chat/completions in 0.397258 seconds
[2025-08-08 01:08:19,097][openai._base_client][INFO] - Retrying request to /chat/completions in 0.451710 seconds
[2025-08-08 01:08:19,897][openai._base_client][INFO] - Retrying request to /chat/completions in 0.468651 seconds
[2025-08-08 01:08:20,430][openai._base_client][INFO] - Retrying request to /chat/completions in 0.448507 seconds
[2025-08-08 01:08:21,231][openai._base_client][INFO] - Retrying request to /chat/completions in 0.482956 seconds
[2025-08-08 01:08:22,031][openai._base_client][INFO] - Retrying request to /chat/completions in 0.451332 seconds
[2025-08-08 01:08:22,565][openai._base_client][INFO] - Retrying request to /chat/completions in 0.449807 seconds
[2025-08-08 01:08:23,365][openai._base_client][INFO] - Retrying request to /chat/completions in 0.484355 seconds
[2025-08-08 01:08:24,166][openai._base_client][INFO] - Retrying request to /chat/completions in 0.379374 seconds
[2025-08-08 01:08:24,701][openai._base_client][INFO] - Retrying request to /chat/completions in 0.430823 seconds
[2025-08-08 01:08:25,504][openai._base_client][INFO] - Retrying request to /chat/completions in 0.411890 seconds
[2025-08-08 01:08:26,308][openai._base_client][INFO] - Retrying request to /chat/completions in 0.483235 seconds
[2025-08-08 01:08:27,119][openai._base_client][INFO] - Retrying request to /chat/completions in 0.397833 seconds
[2025-08-08 01:08:27,386][openai._base_client][INFO] - Retrying request to /chat/completions in 0.479968 seconds
[2025-08-08 01:08:28,459][openai._base_client][INFO] - Retrying request to /chat/completions in 0.492160 seconds
[2025-08-08 01:08:28,996][openai._base_client][INFO] - Retrying request to /chat/completions in 0.492014 seconds
[2025-08-08 01:08:29,533][openai._base_client][INFO] - Retrying request to /chat/completions in 0.420966 seconds
[2025-08-08 01:08:30,342][openai._base_client][INFO] - Retrying request to /chat/completions in 0.491731 seconds
[2025-08-08 01:08:31,151][openai._base_client][INFO] - Retrying request to /chat/completions in 0.470513 seconds
[2025-08-08 01:08:31,693][openai._base_client][INFO] - Retrying request to /chat/completions in 0.450742 seconds
[2025-08-08 01:08:32,500][openai._base_client][INFO] - Retrying request to /chat/completions in 0.488922 seconds
[2025-08-08 01:08:33,309][openai._base_client][INFO] - Retrying request to /chat/completions in 0.387003 seconds
[2025-08-08 01:08:33,849][openai._base_client][INFO] - Retrying request to /chat/completions in 0.398691 seconds
[2025-08-08 01:08:34,929][openai._base_client][INFO] - Retrying request to /chat/completions in 0.387923 seconds
[2025-08-08 01:08:35,469][openai._base_client][INFO] - Retrying request to /chat/completions in 0.387835 seconds
[2025-08-08 01:08:36,006][openai._base_client][INFO] - Retrying request to /chat/completions in 0.446519 seconds
[2025-08-08 01:08:36,817][openai._base_client][INFO] - Retrying request to /chat/completions in 0.377242 seconds
[2025-08-08 01:08:37,627][openai._base_client][INFO] - Retrying request to /chat/completions in 0.493660 seconds
[2025-08-08 01:08:38,170][openai._base_client][INFO] - Retrying request to /chat/completions in 0.478207 seconds
[2025-08-08 01:08:38,981][openai._base_client][INFO] - Retrying request to /chat/completions in 0.446068 seconds
[2025-08-08 01:08:39,793][openai._base_client][INFO] - Retrying request to /chat/completions in 0.454147 seconds
[2025-08-08 01:08:40,607][openai._base_client][INFO] - Retrying request to /chat/completions in 0.402672 seconds
[2025-08-08 01:08:41,422][openai._base_client][INFO] - Retrying request to /chat/completions in 0.390039 seconds
[2025-08-08 01:08:41,966][openai._base_client][INFO] - Retrying request to /chat/completions in 0.487992 seconds
[2025-08-08 01:08:42,508][openai._base_client][INFO] - Retrying request to /chat/completions in 0.379461 seconds
[2025-08-08 01:08:43,324][openai._base_client][INFO] - Retrying request to /chat/completions in 0.474379 seconds
[2025-08-08 01:08:44,142][openai._base_client][INFO] - Retrying request to /chat/completions in 0.397378 seconds
[2025-08-08 01:08:44,685][openai._base_client][INFO] - Retrying request to /chat/completions in 0.477515 seconds
[2025-08-08 01:08:45,501][openai._base_client][INFO] - Retrying request to /chat/completions in 0.424186 seconds
[2025-08-08 01:08:46,319][openai._base_client][INFO] - Retrying request to /chat/completions in 0.382957 seconds
[2025-08-08 01:08:47,136][openai._base_client][INFO] - Retrying request to /chat/completions in 0.462743 seconds
[2025-08-08 01:08:47,679][openai._base_client][INFO] - Retrying request to /chat/completions in 0.419440 seconds
[2025-08-08 01:08:48,496][openai._base_client][INFO] - Retrying request to /chat/completions in 0.404963 seconds
[2025-08-08 01:08:49,041][openai._base_client][INFO] - Retrying request to /chat/completions in 0.391859 seconds
[2025-08-08 01:08:49,858][openai._base_client][INFO] - Retrying request to /chat/completions in 0.407020 seconds
[2025-08-08 01:08:50,677][openai._base_client][INFO] - Retrying request to /chat/completions in 0.384015 seconds
[2025-08-08 01:08:51,223][openai._base_client][INFO] - Retrying request to /chat/completions in 0.375534 seconds
[2025-08-08 01:08:52,041][openai._base_client][INFO] - Retrying request to /chat/completions in 0.489634 seconds
[2025-08-08 01:08:52,860][openai._base_client][INFO] - Retrying request to /chat/completions in 0.396299 seconds
[2025-08-08 01:08:53,679][openai._base_client][INFO] - Retrying request to /chat/completions in 0.413252 seconds
[2025-08-08 01:08:54,500][openai._base_client][INFO] - Retrying request to /chat/completions in 0.419988 seconds
[2025-08-08 01:08:55,046][openai._base_client][INFO] - Retrying request to /chat/completions in 0.418770 seconds
[2025-08-08 01:08:55,868][openai._base_client][INFO] - Retrying request to /chat/completions in 0.389711 seconds
[2025-08-08 01:08:56,417][openai._base_client][INFO] - Retrying request to /chat/completions in 0.496370 seconds
[2025-08-08 01:08:57,239][openai._base_client][INFO] - Retrying request to /chat/completions in 0.432704 seconds
[2025-08-08 01:08:58,063][openai._base_client][INFO] - Retrying request to /chat/completions in 0.401075 seconds
